File Name,Duration (seconds),File Size with Header (bytes),Transcription
IISc_VaaniProject_M_WB_Kolkata_Akas10708_0722270000_WBKKBA_254489_1642_4330.wav,2.688,87314,I MAY A KIND IF THOAERTO LUDIS BOUTIWELL LA APER
IISc_VaaniProject_M_WB_Kolkata_Sohi57857_1835560000_BHJHAC_235346_4277_6965.wav,2.688,87314,BURITIN ON AN ROGEN LIGHT THEIS HADANORUITE
IISc_VaaniProject_M_WB_Kolkata_38554723_1641270000_WBKKSK_254399_7509_10197.wav,2.688,87314,BUILDING AND PROSECT THAT SOT O BUILDING AT IS A
IISc_VaaniProject_M_WB_Kolkata_Pakh28108_0336300000_WBKKGA_263140_16378_19066.wav,2.688,87314,ULDANI VORITY EVON DA AT A TA
IISc_VaaniProject_M_WB_Kolkata_51151158_0833530000_KKHA_292400_8224_10912.wav,2.688,87314,A KILKIN INYINE THE BADY TERAC
IISc_VaaniProject_M_WB_Kolkata_Bipa47697_0449110000_WBKKUN_37576_7610_10298.wav,2.688,87314,SHE DON'TS IT BOGBA SHIP COLLITS
IISc_VaaniProject_M_WB_Kolkata_38554723_1651320000_WBKKBR_6742_10762_13450.wav,2.688,87314,CASTRAPOTO MOLODICPILATIGE YOUR LETTY
IISc_VaaniProject_M_WB_Kolkata_Prab31039_1620170000_WBKKML_285158_704_3392.wav,2.688,87314,TA MORNE YE CANISHABER
IISc_VaaniProject_M_WB_Kolkata_30974716_0720080000_WBKKRI_262749_8629_11317.wav,2.688,87314,ON MY LON IGE TE COU PU VA MAGIE
IISc_VaaniProject_M_WB_Kolkata_46846434_1952270000_WBKKVEM_253959_4650_7338.wav,2.688,87314,MY ICENE ON THE COM UMA CAMECI
IISc_VaaniProject_M_WB_Kolkata_10049422_0907070000_WBKKOTHER_263214_1706_4394.wav,2.688,87314,IT DACT A BUZZ UNTI THE CHACKYCHOCKAG
IISc_VaaniProject_M_WB_Kolkata_Naba24469_1650410000_WBKKTHP_253232_10581_13269.wav,2.688,87314,ACCORT O OTHER BLUE COLITTE O WOOLLY FELLOWS
IISc_VaaniProject_M_WB_Kolkata_Kous24766_1803220000_KKTR_252305_13770_16458.wav,2.688,87314,EWON'T OBIDYTE LARAT E DINNER WELL
IISc_VaaniProject_M_WB_Kolkata_48808425_1724040000_APATTO_172355_16256_18944.wav,2.688,87314,WOTICTOMONIONIG DAGE TOTA
IISc_VaaniProject_M_WB_Kolkata_36656777_0712370000_WBKKMEC_34176_12874_15562.wav,2.688,87314,AN TE BE WE NODO ME DASH AN YE DIT CHEKE CHUCKLE AT THE
IISc_VaaniProject_M_WB_Kolkata_Subh10659_1437430000_KKCG_266288_10954_13642.wav,2.688,87314,I WONL KEEP YOUR DEWATER BYKE DE RAYETO IT WILL
IISc_VaaniProject_M_WB_Kolkata_03550534_0809540000_KKCS_252375_544_3232.wav,2.688,87314,THE RETRUBITION IN THE CONTRRACT FROR NACLATUALDOVAMNEAR H
IISc_VaaniProject_M_WB_Kolkata_38554723_1345500000_KKCG_266262_277_2965.wav,2.688,87314,TER MID PICTO PUT SINCE WE CAMHERE BO SERS OR
IISc_VaaniProject_M_WB_Kolkata_Sunn81903_0659020000_KKOTHER_292234_5984_8672.wav,2.688,87314,EIGHTY PUTROHOGONET FORTE
IISc_VaaniProject_M_WB_Kolkata_10049422_1150120000_WBKKFN_263475_10442_13130.wav,2.688,87314,THEREFORE I BUN A DIGGER CHORT NO BALLA I
IISc_VaaniProject_M_WB_Kolkata_90731173_0629010000_WBKKDA_263484_14154_16842.wav,2.688,87314,MMMA RO PO E ON A TREE TEE AK TAT I
IISc_VaaniProject_M_WB_Kolkata_36405107_1626240000_WBKKCOS_255628_7605_10293.wav,2.688,87314,COFFEE HOUSE DI TA TE AMADER
IISc_VaaniProject_M_WB_Kolkata_17589300_0536480000_WBKKGA_284450_181_2869.wav,2.688,87314,EBETICO NOPITOUD AC TAKE VUFANBUFA TE TO READER CANI
IISc_VaaniProject_M_WB_Kolkata_Subh10659_0921550000_BHARCA_352137_2602_5290.wav,2.688,87314,GO A BETORED TO TOMANUSTOKET HA DEVACE
IISc_VaaniProject_M_WB_Kolkata_07596681_1021220000_KKPO_265689_17472_20160.wav,2.688,87314,POST OFF HIS GLOW OR TELIGTO PORICEVA DI TIPARI
IISc_VaaniProject_M_WB_Kolkata_74447194_1942180000_CGBTOTHER_105173_19072_21760.wav,2.688,87314,TO MENLISHATE THE POWRS WIN NE CIP'S COODO
IISc_VaaniProject_M_WB_Kolkata_Subh10659_1437430000_KKCG_266288_4192_6880.wav,2.688,87314,GOLESTI CURISUNDER EVONCTA TALIBAS
IISc_VaaniProject_M_WB_Kolkata_Suja72191_1102140000_KKOTHER_292570_9578_12266.wav,2.688,87314,OUR SIDE DEAR CHAVA CITER MOUDE
IISc_VaaniProject_M_WB_Kolkata_Pree31132_1920420000_WBKKAC_254237_6919_9607.wav,2.688,87314,DICANILIGATY AS REVICHESBO SHUTE
IISc_VaaniProject_M_WB_Kolkata_Suja72191_0856490000_KTDKAMT_33317_7850_10538.wav,2.688,87314,ARTBETRONET LUATIVE BAHARD
IISc_VaaniProject_M_WB_Kolkata_33896196_1243500000_BHGGGY_364057_15669_18357.wav,2.688,87314,EVEN I BE YO NO GOOD MENSER GARDY E LEON
IISc_VaaniProject_M_WB_Kolkata_Moni23965_1426430000_KKCA_292645_10506_13194.wav,2.688,87314,LO O WHEN I DO I'M MISKY POOL
IISc_VaaniProject_M_WB_Kolkata_13373154_1040500000_BHARCLT_352279_8789_11477.wav,2.688,87314,AD CAONLESORESO DO BACA THIS HAT THE GUD DE PRITESE
IISc_VaaniProject_M_WB_Kolkata_78939014_1725310000_TGNLML_192147_6122_8810.wav,2.688,87314,POR MALY JAMMOCO PUR POWA JAY TILL LITE JO NO
IISc_VaaniProject_M_WB_Kolkata_Tanu42301_2053140000_BHJHBC_311006_12437_15125.wav,2.688,87314,IF UN GOOD GOODY MAGGY PU TA BLA
IISc_VaaniProject_M_WB_Kolkata_Riya44079_1629350000_JKJHE_313452_17116_19804.wav,2.688,87314,IBUN JAN LA IF THE GULLA PIDONGERPORT DODA CADA
IISc_VaaniProject_M_WB_Kolkata_90409373_1512520000_TGKIR_79693_10816_13504.wav,2.688,87314,SHOUD A THE HUN TARSHFUL HE GONE SARCHLE
IISc_VaaniProject_M_WB_Kolkata_90471736_1824160000_UPVNML_191444_7861_10549.wav,2.688,87314,TO THE OLD DODOSOMA VERTY GULY IHAK A
IISc_VaaniProject_M_WB_Kolkata_23330188_0451440000_UPVNAC_98448_1461_4149.wav,2.688,87314,OU DO JUR I OF FLAD THAT O THE CHI
IISc_VaaniProject_M_WB_Kolkata_Sima73903_1140310000_WBKKMA_285226_406_3094.wav,2.688,87314,CHARMI AT THE BORRLE MUSI  LASTALA
IISc_VaaniProject_M_WB_Kolkata_10537053_1426060000_KKCS_252370_341_3029.wav,2.688,87314,IS YOUR DUMBE THE GLOERTO NEWSE HONEYMONEYCAR HOR WE
IISc_VaaniProject_M_WB_Kolkata_82043181_1819430000_WBKKRI_4417_19840_22528.wav,2.688,87314,A MEXIMO LONTE GOONA GEJATHO KU KU WILE
IISc_VaaniProject_M_WB_Kolkata_36153826_1210370000_BHGA_113979_1034_3722.wav,2.688,87314,AH IT DOWN ONE AS WHON YE REM THE BODY
IISc_VaaniProject_M_WB_Kolkata_Rupa02451_1247020000_WBKKTA_275831_7957_10645.wav,2.688,87314,AY WOT A WART O BEANING THAT FILLA CHAIR
IISc_VaaniProject_M_WB_Kolkata_Saya23187_0816030000_WBKKOF_263295_3568_6256.wav,2.688,87314,SHE CANI TOTHE TOTHE DESK  GORERET
IISc_VaaniProject_M_WB_Kolkata_Bapi79091_0615520000_CGBTDAF_206407_5962_8650.wav,2.688,87314,TROMMA GOM WI JIB BISSY WELARES CHIP
IISc_VaaniProject_M_WB_Kolkata_36466674_1527300000_WBKKTE_253409_8629_11317.wav,2.688,87314,DAGONGI AMRACH OR TE QUEVEN ARMY HO COMNATININA
IISc_VaaniProject_M_WB_Kolkata_Rahu38905_1155080000_WBKKEC_253587_7007_9695.wav,2.688,87314,ACTAPAR ASE AT A DOR LARGER
IISc_VaaniProject_M_WB_Kolkata_91128677_1812270000_WBKKPP_275994_19584_22272.wav,2.688,87314,NO O SORENE DENTA MAGI BA SHAIHT BIT ESE WITHER
IISc_VaaniProject_M_WB_Kolkata_17956864_1343080000_KTDKAWAF_4544_14208_16896.wav,2.688,87314,JOLPROPATKI ASKIDO BOLLA HI
IISc_VaaniProject_M_WB_Kolkata_77021031_1540070000_WBKKAUR_280472_10570_13258.wav,2.688,87314,PASO NO WO OFFICIANTEMI QUARREL BUT TO
IISc_VaaniProject_M_WB_Kolkata_Suja72191_0928350000_UPVNML_191445_597_3285.wav,2.688,87314,ETECTI SHOPPING MULE SHOPPING MULLEY
IISc_VaaniProject_M_WB_Kolkata_44962806_1539560000_TGNLGS_50986_1333_4021.wav,2.688,87314,IT IITE THE COTCI TO TIK TEM ON THE CAB AN THE FON
IISc_VaaniProject_M_WB_Kolkata_74806257_1838020000_OTHER_104409_13440_16128.wav,2.688,87314,COLTE COLGE OBIKICHARATE
IISc_VaaniProject_M_WB_Kolkata_Mamp86292_0718030000_WBKKEC_253575_4495_7183.wav,2.688,87314,WUA OPANE ON ANCO MANIANTE
IISc_VaaniProject_M_WB_Kolkata_Suma27476_0259550000_CGBMEX_346518_13738_16426.wav,2.688,87314,DIDDE MONI SHECAN OCATHRE THE CHATE BUCHERISIN
IISc_VaaniProject_M_UP_Etah_Rohi54265_0333150000_UPEMEC_355498_6592_9280.wav,2.688,87314,SITLE MACAMISTY LEFT FOR FOLAGIAHEB DAMPA
IISc_VaaniProject_M_UP_Etah_Nira60087_1313120000_APVCYR_74609_12416_15104.wav,2.688,87314,BLOACA PSYCHE CUDIN DEE
IISc_VaaniProject_M_UP_Etah_Dish07421_0736270000_UPESC_223417_20800_23488.wav,2.688,87314,SCOOLY A POTIER CHECTERCER HA
IISc_VaaniProject_M_UP_Etah_Sama46685_1523280000_UPERI_354415_6037_8725.wav,2.688,87314,AV HISUNDER OR MAS TE ORIA GAGAMA
IISc_VaaniProject_M_UP_Etah_Poon79556_0612270000_UPEMR_3554211_4053_6741.wav,2.688,87314,OR BOTH POASE ICH TAY THE CAAR
IISc_VaaniProject_M_UP_Etah_Anju25472_1249390000_UPERAS_223373_6037_8725.wav,2.688,87314,O YON PEOPLE HT FAR I LU THAR THE HE
IISc_VaaniProject_M_UP_Etah_Taru36142_1005090000_BHBSINCG_127471_17280_19968.wav,2.688,87314,YOUL HAVING A GIV IT NAK IF ME WHEN I AGAIN
IISc_VaaniProject_M_UP_Etah_Tuni85685_1509490000_MRACA_323496_18368_21056.wav,2.688,87314,ALL SWAXIS OGA E SIMLY A LOK WEN ON OMN A
IISc_VaaniProject_M_UP_Etah_Suha41231_1607540000_KTTHP_158110_17984_20672.wav,2.688,87314,NOUDLY CRA HOW CILD THEY CLAM ME
IISc_VaaniProject_M_UP_Etah_Anis39653_1207160000_UPVNFR_142622_21632_24320.wav,2.688,87314,OR THAT E THEY CNNICURLY MUST E CARNICULY HEARTY
IISc_VaaniProject_M_UP_Etah_Paya24512_2020330000_UPEBR_233672_5098_7786.wav,2.688,87314,APME SAID E CUSTE KILY TO HE
IISc_VaaniProject_M_UP_Etah_Maha45547_0855510000_TGNLNAP_212177_4469_7157.wav,2.688,87314,IS EVER A THE CAVAN HAND AR HY HAS EVER MAN
IISc_VaaniProject_M_UP_Etah_Hara15239_1327210000_CGKDTES_8800_437_3125.wav,2.688,87314,ANE LAVUCANCA HE RELI
IISc_VaaniProject_M_UP_Etah_Niku23241_1534530000_BHJHAMP_194317_10837_13525.wav,2.688,87314,A FLIRTER AT GISES RULE REGULADIS PRER
IISc_VaaniProject_M_UP_Etah_Tuni85685_1505320000_BHVSAUR_219542_384_3072.wav,2.688,87314,ERY OLD PEIPLE A OT  OL PITTA
IISc_VaaniProject_M_UP_Etah_Juhy42569_1609590000_UPEFOS_354936_14613_17301.wav,2.688,87314,BERPO DE BL TE AT ABODY OR SOME THAT
IISc_VaaniProject_M_UP_Etah_Suha41231_0847040000_TGNLBR_178146_13877_16565.wav,2.688,87314,ND I WELT SUDY LARTING AN PIATTE DEDTHE
IISc_VaaniProject_M_UP_Etah_Bika58529_0458490000_BHGGFE_150328_1504_4192.wav,2.688,87314,NIHAPE NILI ASVANSI
IISc_VaaniProject_M_UP_Etah_Rohi54265_0628560000_BHVSBA_338019_2101_4789.wav,2.688,87314,EA PODO EE SALON CA PUTU HE
IISc_VaaniProject_M_UP_Etah_Juhy42569_1605580000_UPELK_355342_16597_19285.wav,2.688,87314,SON LOW DALGERY ME LITA THIN
IISc_VaaniProject_M_UP_Etah_Monu51789_0955390000_UPEARS_354193_3477_6165.wav,2.688,87314,TIDECRIA HIAMUTI O AS
IISc_VaaniProject_M_UP_Etah_Suha41231_0826590000_UPEICC_355285_4021_6709.wav,2.688,87314,I BE BEHD TWERTY SHORTI GLASS LI GULIA
IISc_VaaniProject_M_UP_Etah_Gaur055025_1512190000_UPEAMP_354145_170_2858.wav,2.688,87314,YOU DIGR YE BONDRIKIN DE
IISc_VaaniProject_M_UP_Etah_Paya24512_1938190000_UPEGS_355021_7445_10133.wav,2.688,87314,BOTS I KNOW WONT BE GET UP CUT
IISc_VaaniProject_S_Uttarpradesh_Etah_131242_12521743_UPEOTHER_354322_0_2688.wav,2.688,87314,ISTO SUITO MAGER DI CADE RA I
IISc_VaaniProject_M_UP_Etah_Monu51789_0951430000_UPEDOA_354796_5824_8512.wav,2.688,87314,BO LUMBEA BUTTER BU NOW BU
IISc_VaaniProject_M_UP_Etah_Solu36968_1639100000_UPEAMP_354153_11584_14272.wav,2.688,87314,IWELL CAN COCK I FIDE  I
IISc_VaaniProject_M_UP_Etah_Monu51789_0656280000_UPEOTHER_355147_8938_11626.wav,2.688,87314,DI CALIER WAT ISOS RITL ES AS HO
IISc_VaaniProject_M_UP_Deoria_Shiv46188_0436570000_UPDESR_210465_14794_17482.wav,2.688,87314,OUT THAT OF MACHINE THE ACE BICRAYE
IISc_VaaniProject_M_UP_Deoria_38453586_1251150000_KTCMICC_300370_1600_4288.wav,2.688,87314,LA DE CECO CRICKET GROUND BUDGEHOPE
IISc_VaaniProject_M_UP_Deoria_21982106_1713190000_UPDEWP_218925_17792_20480.wav,2.688,87314,COHARK HE TON HE DE CAR ABAUK HIS
IISc_VaaniProject_M_UP_Deoria_Sanj03200_1632240000_UPDEOTHER_210457_17089_19777.wav,2.688,87314,WHOS ARMAN PLAD TEVE TELE DEQUEEN ELLOWER
IISc_VaaniProject_M_UP_Deoria_Dish10032_0727370000_UPDECG_211289_14882_17570.wav,2.688,87314,GOLABE RON GICK O PRIPIN WHI BETTER WA
IISc_VaaniProject_M_UP_Deoria_Rita47410_1536540000_UPDEFR_26201_0_2688.wav,2.688,87314,IK BUR ALSA MACONDICI DIRI JISPAT I
IISc_VaaniProject_M_UP_Deoria_Rita47410_1429250000_TGKTE_8018_5321_8009.wav,2.688,87314,STIS PROVOSARI FOOL THE CABIRAER
IISc_VaaniProject_M_UP_Deoria_Shil81700_1544020000_UPDEBR_153799_12776_15464.wav,2.688,87314,OBUTI OR BY CHIFFAN WIN SOME BEFA
IISc_VaaniProject_M_UP_Deoria_RajK00100_1607220000_APCTEV_134603_3304_5992.wav,2.688,87314,JEHA THERE IS BUT ONE GOD HE COULD LOOK AWAR
IISc_VaaniProject_M_UP_Deoria_Seem16016_0409500000_BHGGAT_363425_16473_19161.wav,2.688,87314,CANT CABI DER O A GIRL A GIR WH WERE HANY
IISc_VaaniProject_M_UP_Deoria_Taba53361_1202200000_UPDESC_11770_13081_15769.wav,2.688,87314,BAHAU TE FEET CAMBABY CALAHE E
IISc_VaaniProject_M_UP_Deoria_Anu41770_0525140000_UPVNGOB_3297_6797_9485.wav,2.688,87314,FAMILY EXS OF FEDERAND KI BILINNAS AR ARE
IISc_VaaniProject_M_UP_Deoria_Jaig52720_1639050000_UPDERAS_11777_2496_5184.wav,2.688,87314,YO SOME WO YO COMECASE JUS
IISc_VaaniProject_M_UP_Deoria_74020104_0646540000_UPDESU_10640_10453_13141.wav,2.688,87314,AE I GIS THE RESUPDANKLED BY MEN
IISc_VaaniProject_M_UP_Deoria_63005275_0816290000_BHHT_107982_13760_16448.wav,2.688,87314,BONOVECO MONDIRES DIT BELEFT  ATATERE
IISc_VaaniProject_M_UP_Deoria_Alok90372_1316320000_BHARBR_352036_1354_4042.wav,2.688,87314,OF THIS IT DANS I MA US FOOL THEY BE NO WHAR RAMBUN
IISc_VaaniProject_M_UP_Deoria_Seem16016_0413180000_UPDEBU_235475_812_3500.wav,2.688,87314,O HUMPATIC BUDEKI DE  AA
IISc_VaaniProject_M_UP_Deoria_Akan69171_1141040000_BHJMBC_162100_1674_4362.wav,2.688,87314,LOK UP HE DE GOOD I TELLO THAT I
IISc_VaaniProject_M_UP_Deoria_Anee49409_1413060000_TGKRE_7930_10934_13622.wav,2.688,87314,UTO ANNI JICKITAR APALONG JANIRA KHE
IISc_VaaniProject_M_UP_Deoria_Puna24054_1122590000_BHVSBC_338142_21376_24064.wav,2.688,87314,OH DEAR LIGHT LOVEL IT THE GARDEN ME
IISc_VaaniProject_M_UP_Deoria_Puna24054_1111280000_MRAFE_323738_5461_8149.wav,2.688,87314,AS HAVAN DONE GIVE NY BAN EVER LAT A KEEP IS YA
IISc_VaaniProject_M_UP_Deoria_Anki82244_1311500000_UPVNFI_43842_4021_6709.wav,2.688,87314,PANNING HIS ALTEMAC WHIH SHE KITTY DEGREA
IISc_VaaniProject_M_UP_Deoria_Puna24054_1122020000_CGBTCG_279894_682_3370.wav,2.688,87314,IPON O FAR LEGE ORE
IISc_VaaniProject_M_UP_Deoria_Sehn58222_1458450000_TGNLEV_15084_20608_23296.wav,2.688,87314,O VALUN WEGNICA
IISc_VaaniProject_M_UP_Deoria_Vaib06402_0928290000_KTCMBK_248896_14421_17109.wav,2.688,87314,ISKIP Y CHIP BEGGE NO NI LIGLOVE
IISc_VaaniProject_M_UP_Deoria_Skha28191_0538350000_BHGGBA_363494_11226_13914.wav,2.688,87314,BLUE BELLA GA GOOD SADIGON ARM LE CA WA HE
IISc_VaaniProject_M_UP_Deoria_10912863_0312520000_UPDEPG_36923_11306_13994.wav,2.688,87314,UPITO TISAAN TEDO RAPE
IISc_VaaniProject_M_UP_Deoria_Raju72896_1201380000_UPDETHP_273496_4556_7244.wav,2.688,87314,A BARCA MAGENOT I
IISc_VaaniProject_M_UP_Deoria_Soni14990_0920170000_BHVSCYR_219594_8853_11541.wav,2.688,87314,AT I DOO JOLIGTANSE I WUS COKLY BAT NA
IISc_VaaniProject_M_UP_Deoria_Such89402_1604220000_UPDEGT_117442_358_3046.wav,2.688,87314,YHUMPY CLUHICA GITE WHOSKIPE
IISc_VaaniProject_M_UP_Deoria_Soni14990_0922020000_BHGJFR_4818_17536_20224.wav,2.688,87314,FOR HARF DIB TAHEM MOUN YO AN TAKE MY BROAD RUNNING YE
IISc_VaaniProject_M_UP_Deoria_Kani04840_1312200000_TGNLGOB_44508_5111_7800.wav,2.688,87314,OR QINARICITER OF NEA ECICICARI WEA
IISc_VaaniProject_M_UP_Deoria_Yash67878_0551140000_KTCMCS_142673_203_2891.wav,2.688,87314,ON A MEGARI WHEN I YAR THE A DUCIDE KALAKIE
IISc_VaaniProject_M_UP_Deoria_Ashi00783_1142400000_TGKSR_101708_18816_21504.wav,2.688,87314,THEY WO KIN A A COPY SOON TE LA
IISc_VaaniProject_M_UP_Deoria_Puna24054_1134270000_APVEV_115982_5504_8192.wav,2.688,87314,IGNANI CUTTING A CABAN OF A PANE WOU
IISc_VaaniProject_M_UP_Deoria_Niki50501_0257530000_UPDEZO_39104_2247_4935.wav,2.688,87314,KE LOKIS OT BOT ME AN THER T SIGDY WHO HER
IISc_VaaniProject_M_UP_Deoria_Umes80062_1202130000_BHGGGY_364055_17813_20501.wav,2.688,87314,YE COTNRIES SAPART MATATE
IISc_VaaniProject_M_UP_Deoria_Soni14990_0854150000_BHJHBC_310405_341_3029.wav,2.688,87314,ALREADY A PITHAP TO GIVE WHATEVR W
IISc_VaaniProject_M_UP_Deoria_Shil81700_1541320000_UPDECG_211284_8863_11551.wav,2.688,87314,MATIM WI BEA TIS A OG BEKI BID A
IISc_VaaniProject_M_UP_Deoria_Suni29100_1159460000_BHARCH_352214_17942_20630.wav,2.688,87314,OR CHURCH COKAF ISN'T THAT THERIKIS A DECORATE
IISc_VaaniProject_M_UP_Deoria_Rink03933_0450460000_UPDEPG_273653_9258_11946.wav,2.688,87314,OT E BOLY BODE BEE KILLED AHA HI
IISc_VaaniProject_M_UP_Deoria_Shil81700_1626250000_KTCMFLM_300573_9465_12153.wav,2.688,87314,LIT IT OM A A FOL O OF THE GAR AF
IISc_VaaniProject_M_UP_Deoria_Neel26002_0925140000_UPDESU_10642_18728_21416.wav,2.688,87314,YOUR HOPPEL DI STARED JOPAR BE GOULD SUR
IISc_VaaniProject_M_UP_Deoria_Rach99993_1116530000_BHVSCO_228394_14008_16696.wav,2.688,87314,TE GOTIN GAN THAT E REO
IISc_VaaniProject_M_UP_Deoria_Kimi05562_1640550000_UPVNSU_55595_12417_15105.wav,2.688,87314,OR COULD SHE DE BITTERCAE WHO WAY HAN JIS MAY BE
IISc_VaaniProject_M_UP_Deoria_Such89402_1603420000_KTCMGS_145492_40_2728.wav,2.688,87314,HAPPY ETUDISICIRANACHI TE GANHAR
IISc_VaaniProject_M_UP_Deoria_Radh20688_1113290000_UPDESTF_119160_2769_5457.wav,2.688,87314,GULALOR SAPEDRAN SEPUTIVI
IISc_VaaniProject_M_UP_Deoria_63005275_0758140000_JKJCO_126825_4373_7061.wav,2.688,87314,A LIVER HERD IF YOU MAC ANTE CRAPGO
IISc_VaaniProject_M_UP_Deoria_Priy06167_1007000000_UPDESU_119221_16597_19285.wav,2.688,87314,ARDE BUFATI DI
IISc_VaaniProject_M_UP_Deoria_54065754_1612570000_BHBSCO_303407_1280_3968.wav,2.688,87314,DE CANOJUS A SECRING BO
IISc_VaaniProject_M_UP_Deoria_Sanj89272_0459580000_UPVNFN_199968_460_3148.wav,2.688,87314,OLNDLY BINING HER TURNING CAPOSTURE
IISc_VaaniProject_M_UP_Deoria_74020104_0732330000_UPVNDOA_154915_15818_18506.wav,2.688,87314,POCHATRI VANI GANBIVA
IISc_VaaniProject_M_UP_Deoria_Seem28824_0415080000_UPDETD_296560_15098_17786.wav,2.688,87314,A SATY PER LUGGING  AS MON DE GA DIDA
IISc_VaaniProject_M_UP_Deoria_Ranj36182_0617460000_UPDERAS_39488_2602_5290.wav,2.688,87314,YOU DO AT YES SA THE SOUTHERLY STATIONER
IISc_VaaniProject_M_UP_Deoria_Anu41770_0443520000_BHGGGOB_149094_656_3344.wav,2.688,87314,ECH BUILDINGAP BUILDING PER VIDE PAINTHORA
IISc_VaaniProject_M_UP_Deoria_Anee49409_1412380000_CGBMEX_346513_10528_13216.wav,2.688,87314,DIVALCA RANGAADA LAL HE
IISc_VaaniProject_M_UP_Deoria_Maha95836_1244490000_APVCOS_115850_8131_10819.wav,2.688,87314,AGOR A GOOD TEA BET
IISc_VaaniProject_M_UP_Deoria_66828793_0146140000_UPDETHP_273493_2122_4810.wav,2.688,87314,OB BOISMAC CA DE CAE DET A HA HE
IISc_VaaniProject_M_KA_Bijapur_49418304_0950330000_KTBJMT_315128_11936_14624.wav,2.688,87314,WHENICA RUQET WIL SA MORTIDARE
IISc_VaaniProject_M_KA_Bijapur_53620291_1415220000_BHLI_113817_15744_18432.wav,2.688,87314,BUT I HA LET O BETH MINDY THOU AN JUNE DAY ANG MARVEL WILL YOU
IISc_VaaniProject_M_KA_Bijapur_95128729_0656350000_TGKTD_168889_21888_24576.wav,2.688,87314,CETIO NO ON O TETERI SOM NO MENESTO
IISc_VaaniProject_M_KA_Bijapur_20323229_1133320000_BHCO_134943_3338_6026.wav,2.688,87314,O W NO THAT LAY THA SEE MA  CLE SPANNY AN CLLES TA NO
IISc_VaaniProject_M_KA_Bijapur_VRat78988_1638060000_KTBJOTHER_314968_21632_24320.wav,2.688,87314,BUT TRELLY HALLO BEWILDY TE MAR
IISc_VaaniProject_M_KA_Bijapur_Huse94838_0900540000_KTBJBC_139063_21632_24320.wav,2.688,87314,E LA THAT OTHE INLE BOOXSASIVE TOWER
IISc_VaaniProject_M_KA_Bijapur_37751646_1155550000_KTBJOTHER_315255_2709_5397.wav,2.688,87314,O GOT IM WILE BARILA PRIVO ANDOR
IISc_VaaniProject_M_KA_Bijapur_20323229_1139360000_TGKHO_56134_9312_12000.wav,2.688,87314,A TO GE YAR BOARD ON YO ON O ONE BODY O NINTHIN
IISc_VaaniProject_M_KA_Bijapur_23023672_1214250000_CGKDBO_280051_2154_4842.wav,2.688,87314,BEA TO DO A KIND OF THE LAY NOW WHA DE GO
IISc_VaaniProject_M_KA_Bijapur_61593973_0931200000_KTBJCG_273851_18282_20970.wav,2.688,87314,CARESGULANSTOPPING AMON THE AR
IISc_VaaniProject_M_KA_Bijapur_64200733_0953020000_BHGGGT_364000_19285_21973.wav,2.688,87314,ME WHA THE MON PATUSIPORALAGO TO THE
IISc_VaaniProject_M_KA_Bijapur_23023672_1213560000_KTCMFE_271184_15488_18176.wav,2.688,87314,MONBO E DRODO THEN THE SLAGENI
IISc_VaaniProject_M_KA_Bijapur_49307545_1646560000_UPVNGT_43734_725_3413.wav,2.688,87314,WO YE GINA WALLA WAL AT WHAL TUMMI
IISc_VaaniProject_M_KA_Bijapur_73905378_0750050000_UPVNDOA_154915_1557_4245.wav,2.688,87314,UST TIMYDY L BAGINGA YE THAT A BAGINGER
IISc_VaaniProject_M_KA_Bijapur_10493932_1516370000_TGNLSC_14453_6016_8704.wav,2.688,87314,BUT I HARDLY TARK TE TOPELA PESAMA
IISc_VaaniProject_M_KA_Bijapur_31173093_0128100000_KTBJREI_315320_15893_18581.wav,2.688,87314,TO TENCUNOVOL TERNOMEISURELY
IISc_VaaniProject_M_KA_Bijapur_63467794_0845360000_KTBJFN_274016_437_3125.wav,2.688,87314,AONG SOMEWHAT LATABLE MASTER TO BWILLION ON TIN
IISc_VaaniProject_M_KA_Bijapur_41710213_0456320000_APCTFAR_265925_8672_11360.wav,2.688,87314,ANITENALE YOU ARE THE GENOSON DE NEELE
IISc_VaaniProject_M_KA_Bijapur_53086379_1020360000_TGKRE_7930_3530_6218.wav,2.688,87314,IRELI LADU TACULE
IISc_VaaniProject_M_KA_Bijapur_49043023_1409540000_APCTBA_173787_7168_9856.wav,2.688,87314,AND NO MADIN CA BEG CARTANBORG MARUTASI
IISc_VaaniProject_M_KA_Bijapur_75549174_0850560000_KTDHTHP_172663_6186_8874.wav,2.688,87314,THE GIL AND THE LADENT A GORO COURDO
IISc_VaaniProject_M_KA_Bijapur_76821023_1718260000_CGBMEX_346507_11968_14656.wav,2.688,87314,IGENLINTO THAT EVER A GAR A HEAD OR  TIDAR
IISc_VaaniProject_M_KA_Bijapur_19343314_0821290000_KTBJRE_315349_13888_16576.wav,2.688,87314,TWICKNAN THEM OUT OF THE ELL AND IGIM OUT O THE E
IISc_VaaniProject_M_KA_Bijapur_10493932_1458460000_KTDKAPL_178975_10570_13258.wav,2.688,87314,ODOV ROMAR I A SOM CHELOTNA WHOT CASAWAPA DERU
IISc_VaaniProject_M_KA_Bijapur_49043023_1416330000_BHARBC_351991_9696_12384.wav,2.688,87314,ANTO AT THE DANGER BUKAGII ON E PATIENT
